Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Paper,TrialNumber_Version,Round,Block,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_baseline1.thisRepN,trials_baseline1.thisTrialN,trials_baseline1.thisN,trials_baseline1.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,Blocks_baseline2.thisRepN,Blocks_baseline2.thisTrialN,Blocks_baseline2.thisN,Blocks_baseline2.thisIndex,trials_baseline2.thisRepN,trials_baseline2.thisTrialN,trials_baseline2.thisN,trials_baseline2.thisIndex,Blocks_TMTB.thisRepN,Blocks_TMTB.thisTrialN,Blocks_TMTB.thisN,Blocks_TMTB.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Blocks_baseline3.thisRepN,Blocks_baseline3.thisTrialN,Blocks_baseline3.thisN,Blocks_baseline3.thisIndex,trials_baseline3.thisRepN,trials_baseline3.thisTrialN,trials_baseline3.thisN,trials_baseline3.thisIndex,Blocks_TMTA_2.thisRepN,Blocks_TMTA_2.thisTrialN,Blocks_TMTA_2.thisN,Blocks_TMTA_2.thisIndex,trials_TMTA_2.thisRepN,trials_TMTA_2.thisTrialN,trials_TMTA_2.thisN,trials_TMTA_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_baseline4.thisRepN,trials_baseline4.thisTrialN,trials_baseline4.thisN,trials_baseline4.thisIndex,Blocks_TMTB_2.thisRepN,Blocks_TMTB_2.thisTrialN,Blocks_TMTB_2.thisN,Blocks_TMTB_2.thisIndex,trials_TMTB_2.thisRepN,trials_TMTB_2.thisTrialN,trials_TMTB_2.thisN,trials_TMTB_2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,Attempts,First_attempt,ResponseClock,Stim_2.started,Stim_2.stopped,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-A_1_3.xlsx,52:78,11,['3'],3,TMTstop-A_1_3linestimulus8.png,TMTstop-A_1_3greenlinestimulus8.png,TMTstop-A_1_3redlinestimulus8.png,TMT_A,3,61,None,2,,,,,,,,,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,78.81390570000076,,,,,,,,106.4552246999956,None,['3'],1,[0.058225799999490846],106.4552246999956,None,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-A_1_3.xlsx,52:78,12,['2'],2,TMTstop-A_1_3linestimulus9.png,TMTstop-A_1_3greenlinestimulus9.png,TMTstop-A_1_3redlinestimulus9.png,TMT_A,3,62,None,2,,,,,,,,,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,78.996590499999,,,,,,,,106.5719575999974,None,"['1', '2']",1,"[0.12304779999976745, 0.12713739999890095]",106.5719575999974,None,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-A_1_3.xlsx,52:78,13,['1'],1,TMTstop-A_1_3linestimulus10.png,TMTstop-A_1_3greenlinestimulus10.png,TMTstop-A_1_3redlinestimulus10.png,TMT_A,3,63,None,2,,,,,,,,,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,81.14769420000084,,,,,,,,106.76311500000156,None,"['3', '1', '2', '3', '1', '2', '3', '1']",1,"[0.08341010000003735, 0.25905909999710275, 0.280694000000949, 0.4994670000014594, 0.6423379999978351, 0.6641588999991654, 0.8113921999974991, 2.0497040999980527]",106.76311500000156,None,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-A_1_3.xlsx,52:78,14,['2'],2,TMTstop-A_1_3linestimulus11.png,TMTstop-A_1_3greenlinestimulus11.png,TMTstop-A_1_3redlinestimulus11.png,TMT_A,3,64,None,2,,,,,,,,,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,81.95269160000316,,,,,,,,108.90706890000001,None,"['3', '1', '2']",1,"[0.4811028999974951, 0.6325419999993755, 0.7320513000013307]",108.90706890000001,None,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-A_1_3.xlsx,52:78,15,['3'],3,TMTstop-A_1_3linestimulus12.png,TMTstop-A_1_3greenlinestimulus12.png,TMTstop-A_1_3redlinestimulus12.png,TMT_A,3,65,None,2,,,,,,,,,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,82.06972020000103,,,,,,,,109.71112529999664,None,['3'],1,[0.06011420000140788],109.71112529999664,None,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-A_1_3.xlsx,52:78,16,['2'],2,TMTstop-A_1_3linestimulus13.png,TMTstop-A_1_3greenlinestimulus13.png,TMTstop-A_1_3redlinestimulus13.png,TMT_A,3,66,None,2,,,,,,,,,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,82.27049040000566,,,,,,,,109.82795030000125,None,"['1', '2']",1,"[0.09689710000384366, 0.13651470000331756]",109.82795030000125,None,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-A_1_3.xlsx,52:78,17,['3'],3,TMTstop-A_1_3linestimulus14.png,TMTstop-A_1_3greenlinestimulus14.png,TMTstop-A_1_3redlinestimulus14.png,TMT_A,3,67,None,2,,,,,,,,,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,82.38662010000553,,,,,,,,110.02828169999702,None,['3'],1,[0.06469969999307068],110.02828169999702,None,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-A_1_3.xlsx,52:78,18,['2'],2,TMTstop-A_1_3linestimulus15.png,TMTstop-A_1_3greenlinestimulus15.png,TMTstop-A_1_3redlinestimulus15.png,TMT_A,3,68,None,2,,,,,,,,,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,82.587225700001,,,,,,,,110.14503980000154,None,"['1', '2']",1,"[0.08504749999701744, 0.13595809999969788]",110.14503980000154,None,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-A_1_3.xlsx,52:78,19,['3'],3,TMTstop-A_1_3linestimulus16.png,TMTstop-A_1_3greenlinestimulus16.png,TMTstop-A_1_3redlinestimulus16.png,TMT_A,3,69,None,2,,,,,,,,,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,82.68740870000329,,,,,,,,110.34528829999908,None,['3'],1,[0.04957219999778317],110.34528829999908,None,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-A_1_3.xlsx,52:78,20,['1'],1,TMTstop-A_1_3linestimulus17.png,TMTstop-A_1_3greenlinestimulus17.png,TMTstop-A_1_3redlinestimulus17.png,TMT_A,3,70,None,2,,,,,,,,,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,82.83731860000262,,,,,,,,110.44536099999823,None,['1'],1,[0.09663629999704426],110.44536099999823,None,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-A_1_3.xlsx,52:78,21,['2'],2,TMTstop-A_1_3linestimulus18.png,TMTstop-A_1_3greenlinestimulus18.png,TMTstop-A_1_3redlinestimulus18.png,TMT_A,3,71,None,2,,,,,,,,,0,2,2,2,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,82.88629900000524,,,,,,,,110.59503609999956,None,['2'],1,[-0.026177499996265396],110.59503609999956,None,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-A_1_3.xlsx,52:78,22,['3'],3,TMTstop-A_1_3linestimulus19.png,TMTstop-A_1_3greenlinestimulus19.png,TMTstop-A_1_3redlinestimulus19.png,TMT_A,3,72,None,2,,,,,,,,,0,2,2,2,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,83.00444380000408,,,,,,,,110.64569169999595,None,['3'],1,[0.055046900000888854],110.64569169999595,None,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-A_1_3.xlsx,52:78,23,['2'],2,TMTstop-A_1_3linestimulus20.png,TMTstop-A_1_3greenlinestimulus20.png,TMTstop-A_1_3redlinestimulus20.png,TMT_A,3,73,None,2,,,,,,,,,0,2,2,2,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,83.19537169999967,,,,,,,,110.76242590000038,None,"['1', '2']",1,"[0.08575140000175452, 0.13059439999778988]",110.76242590000038,None,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-A_1_3.xlsx,52:78,24,['1'],1,TMTstop-A_1_3linestimulus21.png,TMTstop-A_1_3greenlinestimulus21.png,TMTstop-A_1_3redlinestimulus21.png,TMT_A,3,74,None,2,,,,,,,,,0,2,2,2,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,83.46858880000218,,,,,,,,110.95363240000006,None,"['3', '1']",1,"[0.06732180000108201, 0.20957910000288393]",110.95363240000006,None,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-A_1_3.xlsx,52:78,25,['2'],2,TMTstop-A_1_3linestimulus22.png,TMTstop-A_1_3greenlinestimulus22.png,TMTstop-A_1_3redlinestimulus22.png,TMT_A,3,75,None,2,,,,,,,,,0,2,2,2,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,83.52446320000308,,,,,,,,111.23231220000162,None,['2'],1,[-0.03510759999335278],111.23231220000162,None,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-A_1_3.xlsx,52:78,None,None,None,TMTstop-A_1_3linestimulus23.png,TMTstop-A_1_3greenlinestimulus23.png,TMTstop-A_1_3redlinestimulus23.png,TMT_A,3,Feedback_last,None,2,,,,,,,,,0,2,2,2,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,111.28204939999705,None,"['3', '1']",0,"[0.047870799993688706, 0.20727529999567196]",111.28204939999705,None,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,1,['2'],2,TMTstop-control_1_3.png,TMTstop-control_1_3.png,TMTstop-control_1_3.png,TMT_Control,3,51,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,98.42030530000193,125.42336749999959,None,"['1', '2']",1,"[0.6558132999998634, 0.693584100001317]",125.42336749999959,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,2,['1'],1,TMTstop-control_1_3.png,TMTstop-control_1_3firstgreen.png,TMTstop-control_1_3firstred.png,TMT_Control,3,52,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,98.87242630000401,126.1783357999957,None,"['3', '1']",1,"[0.10917079999489943, 0.37749889999395236]",126.1783357999957,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,3,['2'],2,TMTstop-control_1_3linestimulus0.png,TMTstop-control_1_3greenlinestimulus0.png,TMTstop-control_1_3redlinestimulus0.png,TMT_Control,3,53,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,98.92251640000177,126.63082729999587,None,['2'],1,[-0.03738390000216896],126.63082729999587,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,4,['1'],1,TMTstop-control_1_3linestimulus1.png,TMTstop-control_1_3greenlinestimulus1.png,TMTstop-control_1_3redlinestimulus1.png,TMT_Control,3,54,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,99.28343600000517,126.68097059999855,None,"['3', '1']",1,"[0.06628099999943515, 0.2771830999990925]",126.68097059999855,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,5,['3'],3,TMTstop-control_1_3linestimulus2.png,TMTstop-control_1_3greenlinestimulus2.png,TMTstop-control_1_3redlinestimulus2.png,TMT_Control,3,55,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,99.49841970000125,127.04959360000066,None,"['2', '3']",1,"[-0.05240300000150455, 0.11380159999680473]",127.04959360000066,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,6,['1'],1,TMTstop-control_1_3linestimulus3.png,TMTstop-control_1_3greenlinestimulus3.png,TMTstop-control_1_3redlinestimulus3.png,TMT_Control,3,56,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100.23344660000294,127.25681520000217,None,['1'],1,[0.6736767000038526],127.25681520000217,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,7,['2'],2,TMTstop-control_1_3linestimulus4.png,TMTstop-control_1_3greenlinestimulus4.png,TMTstop-control_1_3redlinestimulus4.png,TMT_Control,3,57,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100.2904297999994,127.99875459999748,None,['2'],1,[-0.02641629999561701],127.99875459999748,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,8,['3'],3,TMTstop-control_1_3linestimulus4.png,TMTstop-control_1_3greenlinestimulus5.png,TMTstop-control_1_3redlinestimulus5.png,TMT_Control,3,58,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100.39045120000083,128.0490576000011,None,['3'],1,[0.04918580000230577],128.0490576000011,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,9,['1'],1,TMTstop-control_1_3linestimulus6.png,TMTstop-control_1_3greenlinestimulus6.png,TMTstop-control_1_3redlinestimulus6.png,TMT_Control,3,59,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,100.60745930000121,128.1491279999973,None,"['2', '1']",1,"[0.11505169999873033, 0.1428611000010278]",128.1491279999973,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,10,['2'],2,TMTstop-control_1_3linestimulus7.png,TMTstop-control_1_3greenlinestimulus7.png,TMTstop-control_1_3redlinestimulus7.png,TMT_Control,3,60,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,101.08042370000476,128.36602770000172,None,"['1', '2']",1,"[0.3524924999946961, 0.3762308999939705]",128.36602770000172,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,11,['1'],1,TMTstop-control_1_3linestimulus8.png,TMTstop-control_1_3greenlinestimulus8.png,TMTstop-control_1_3redlinestimulus8.png,TMT_Control,3,61,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,101.43142320000334,128.83879190000152,None,"['3', '1']",1,"[0.07651700000133133, 0.2785317000016221]",128.83879190000152,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,12,['2'],2,TMTstop-control_1_3linestimulus9.png,TMTstop-control_1_3greenlinestimulus9.png,TMTstop-control_1_3redlinestimulus9.png,TMT_Control,3,62,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,101.49042400000326,129.19821899999806,None,['2'],1,[-0.0479129000013927],129.19821899999806,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,13,['3'],3,TMTstop-control_1_3linestimulus10.png,TMTstop-control_1_3greenlinestimulus10.png,TMTstop-control_1_3redlinestimulus10.png,TMT_Control,3,63,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,101.60644790000515,129.24826210000174,None,['3'],1,[0.058552799993776716],129.24826210000174,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,14,['2'],2,TMTstop-control_1_3linestimulus11.png,TMTstop-control_1_3greenlinestimulus11.png,TMTstop-control_1_3redlinestimulus11.png,TMT_Control,3,64,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,101.8069822000034,129.36498610000126,None,"['1', '2']",1,"[0.09810470000229543, 0.13230710000061663]",129.36498610000126,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,15,['1'],1,TMTstop-control_1_3linestimulus12.png,TMTstop-control_1_3greenlinestimulus12.png,TMTstop-control_1_3redlinestimulus12.png,TMT_Control,3,65,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,102.15078319999884,129.56519789999584,None,"['3', '1']",1,"[0.08051479999994626, 0.2830826999997953]",129.56519789999584,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,16,['3'],3,TMTstop-control_1_3linestimulus13.png,TMTstop-control_1_3greenlinestimulus13.png,TMTstop-control_1_3redlinestimulus13.png,TMT_Control,3,66,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,102.97911630000453,129.90893890000007,None,"['2', '3', '1', '1', '2', '3']",1,"[0.12185950000275625, 0.30177520000142977, 0.30872720000479603, 0.5590059000023757, 0.6115405000018654, 0.752145800004655]",129.90893890000007,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,17,['1'],1,TMTstop-control_1_3linestimulus14.png,TMTstop-control_1_3greenlinestimulus14.png,TMTstop-control_1_3redlinestimulus14.png,TMT_Control,3,67,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,103.1462462999989,130.73766700000124,None,['1'],1,[0.11217480000050273],130.73766700000124,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,18,['3'],3,TMTstop-control_1_3linestimulus15.png,TMTstop-control_1_3greenlinestimulus15.png,TMTstop-control_1_3redlinestimulus15.png,TMT_Control,3,68,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,103.8098667000013,130.90445249999902,None,"['2', '1', '2', '3']",1,"[-0.009524000000965316, 0.4051947999978438, 0.43064610000146786, 0.6014673999961815]",130.90445249999902,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,19,['2'],2,TMTstop-control_1_3linestimulus16.png,TMTstop-control_1_3greenlinestimulus16.png,TMTstop-control_1_3redlinestimulus16.png,TMT_Control,3,69,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,104.04333400000178,131.56847800000105,None,"['1', '2']",1,"[0.1242050000000745, 0.16611760000523645]",131.56847800000105,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,20,['1'],1,TMTstop-control_1_3linestimulus17.png,TMTstop-control_1_3greenlinestimulus17.png,TMTstop-control_1_3redlinestimulus17.png,TMT_Control,3,70,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,104.38882900000317,131.80219950000173,None,"['3', '1']",1,"[0.0931230999995023, 0.26149979999900097]",131.80219950000173,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,21,['3'],3,TMTstop-control_1_3linestimulus18.png,TMTstop-control_1_3greenlinestimulus18.png,TMTstop-control_1_3redlinestimulus18.png,TMT_Control,3,71,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,104.59684969999944,132.15436480000062,None,"['2', '3']",1,"[-0.04178200000023935, 0.10706940000090981]",132.15436480000062,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,22,['2'],2,TMTstop-control_1_3linestimulus19.png,TMTstop-control_1_3greenlinestimulus19.png,TMTstop-control_1_3redlinestimulus19.png,TMT_Control,3,72,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,104.78145560000121,132.3546886999975,None,"['1', '2']",1,"[0.07145199999649776, 0.10742339999706019]",132.3546886999975,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,23,['3'],3,TMTstop-control_1_3linestimulus20.png,TMTstop-control_1_3greenlinestimulus20.png,TMTstop-control_1_3redlinestimulus20.png,TMT_Control,3,73,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,104.91544090000389,132.54026059999887,None,['3'],1,[0.0739977999983239],132.54026059999887,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,24,['1'],1,TMTstop-control_1_3linestimulus21.png,TMTstop-control_1_3greenlinestimulus21.png,TMTstop-control_1_3redlinestimulus21.png,TMT_Control,3,74,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,105.09829990000435,132.6733028000017,None,['1'],1,[0.12383549999503884],132.6733028000017,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,25,['2'],2,TMTstop-control_1_3linestimulus22.png,TMTstop-control_1_3greenlinestimulus22.png,TMTstop-control_1_3redlinestimulus22.png,TMT_Control,3,75,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,105.15643190000264,132.8650439999983,None,['2'],1,[-0.04396239999914542],132.8650439999983,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_3.xlsx,52:78,None,None,None,TMTstop-control_1_3linestimulus23.png,TMTstop-control_1_3greenlinestimulus23.png,TMTstop-control_1_3redlinestimulus23.png,TMT_Control,3,Feedback_last,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,132.91480159999628,None,"['3', '1', '2', '3']",0,"[0.06532309999602148, 0.2291038999974262, 0.2872624999945401, 0.4559921999971266]",132.91480159999628,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
TMTstop-Control_1_4.xlsx,78:104,1,['2'],2,TMTstop-control_1_4.png,TMTstop-control_1_4.png,TMTstop-control_1_4.png,TMT_Control,4,76,None,1,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,109.8231717000017,137.05969360000017,None,"['1', '2']",1,"[0.37044380000588717, 0.4314193000027444]",137.05969360000017,None,,,,,,,,,001,2022_May_23_1222,TMT_fmri,2021.2.3,59.98821831237917,
